customerID,split
6732-VAILE,train
6650-BWFRT,train
0999-QXNSA,train
0613-WUXUM,train
4183-MYFRB,train
5480-TBGPH,train
5956-YHHRX,train
1167-OYZJF,train
5433-KYGHE,train
3740-RLMVT,train
6100-QQHEB,train
2753-JMMCV,train
3259-FDWOY,train
5597-GLBUC,train
7088-FBAWU,train
4980-URKXC,train
8473-VUVJN,train
4510-PYUSH,train
4322-RCYMT,train
2928-HLDBA,train
6457-GIRWB,train
7130-YXBRO,train
0396-HUJBP,train
2039-JONDJ,train
5172-RKOCB,train
8404-VIOMB,train
3800-LYTRK,train
3892-NXAZG,train
2886-KEFUM,train
4199-QHJNM,train
9492-TOKRI,train
6281-FKEWS,train
5995-SNNEW,train
8421-WZOOW,train
6469-QJKZW,train
9916-AYHTC,train
0818-OCPZO,train
3178-FESZO,train
5649-RXQTV,train
5095-AESKG,train
0887-WBJVH,train
2371-JUNGC,train
6963-EZQEE,train
5605-IYGFG,train
2696-NARTR,train
2834-SPCJV,train
2796-NNUFI,train
7734-DBOAI,train
8336-TAVKX,train
1608-GMEWB,train
7622-NXQZR,train
0130-SXOUN,train
3511-APPBJ,train
0259-GBZSH,train
9605-WGJVW,train
2824-MYYBN,train
6178-KFNHS,train
5356-CSVSQ,train
6440-DKQGE,train
9496-IVVRP,train
7055-VKGDA,train
4472-VESGY,train
0254-FNMCI,train
0237-YFUTL,train
4311-QTTAI,train
6339-TBELP,train
4585-HETAI,train
7798-JVXYM,train
2468-SJFLM,train
4009-ALQFH,train
3428-XZMAZ,train
1260-TTRXI,train
9796-BPKIW,train
0489-WMEMG,train
2325-WINES,train
6621-YOBKI,train
6925-BAYGL,train
6923-AQONU,train
8514-VZHEB,train
4598-XLKNJ,train
1363-TXLSL,train
3096-YXENJ,train
0080-EMYVY,train
9297-FVVDH,train
7730-IUTDZ,train
8999-BOHSE,train
3410-YOQBQ,train
0511-JTEOY,train
9314-QDMDW,train
5138-WVKYJ,train
7530-HDYDS,train
8818-XYFCQ,train
6549-YMFAW,train
1866-ZSLJM,train
4203-QGNZA,train
5174-ITUMV,train
2081-KJSQF,train
0584-BJQGZ,train
9618-LFJRU,train
4877-EVATK,train
0924-BJCRC,train
1245-HARPS,train
6432-TWQLB,train
3566-CAAYU,train
0678-RLHVP,train
4135-FRWKJ,train
3363-EWLGO,train
1421-HCERK,train
7024-OHCCK,train
3067-SVMTC,train
8815-LMFLX,train
0225-ZORZP,train
4374-YMUSQ,train
0621-TSSMU,train
2259-OUUSZ,train
5349-AZPEW,train
5600-KTXFM,train
9432-VOFYX,train
5298-GSTLM,train
8896-RAZCR,train
5583-SXDAG,train
6100-FJZDG,train
1400-WIVLL,train
6296-DDOOR,train
5274-XHAKY,train
6892-EZDTG,train
8984-HPEMB,train
8981-FJGLA,train
2000-DHJUY,train
7880-XSOJX,train
1449-XQEMT,train
0704-VCUMB,train
0323-XWWTN,train
8035-BUYVG,train
7481-ATQQS,train
8393-JMVMB,train
5982-PSMKW,train
3486-NPGST,train
1666-JXLKU,train
6859-RKMZJ,train
8182-PNAGI,train
2004-OCQXK,train
1612-EOHDH,train
0822-GAVAP,train
1984-GPTEH,train
6567-HOOPW,train
6633-MPWBS,train
8039-ACLPL,train
7566-DSRLQ,train
5795-KTGUD,train
4007-NHVHI,train
3221-CJMSG,train
6204-IEUXJ,train
9003-CPATH,train
1399-UBQIU,train
1229-RCALF,train
2403-BCASL,train
9659-ZTWSM,train
6727-IOTLZ,train
8901-HJXTF,train
2606-PKWJB,train
2691-NZETQ,train
2235-EZAIK,train
4389-UEFCZ,train
5084-OOVCJ,train
0361-HJRDX,train
5898-IGSLP,train
4431-EDMIQ,train
0265-EDXBD,train
6475-VHUIZ,train
3752-CQSJI,train
8606-OEGQZ,train
7908-QCBCA,train
8382-SHQEH,train
8966-OIQHG,train
9424-CMPOG,train
4844-JJWUY,train
8319-QBEHW,train
1337-BOZWO,train
4900-MSOMT,train
7615-ESMYF,train
4013-UBXWQ,train
1397-XKKWR,train
8944-AILEF,train
4872-JCVCA,train
0064-YIJGF,train
2361-UPSND,train
7328-OWMOM,train
9776-CLUJA,train
8201-AAXCB,train
0487-VVUVK,train
3870-SPZSI,train
2545-LXYVJ,train
0812-WUPTB,train
7675-OZCZG,train
2115-BFTIW,train
1041-RXHRA,train
4255-DDUOU,train
0100-DUVFC,train
5090-EMGTC,train
5961-VUSRV,train
9101-NTIXF,train
5154-VEKBL,train
5955-ERIHD,train
2209-XADXF,train
7242-EDTYC,train
5364-EVNIB,train
0362-ZBZWJ,train
1657-DYMBM,train
5135-GRQJV,train
8067-NIOYM,train
7138-GIRSH,train
8174-LNWMW,train
3669-WHAFY,train
9874-QLCLH,train
9000-PLFUZ,train
9798-DRYDS,train
3422-GALYP,train
0187-WZNAB,train
9822-OAOVB,train
4335-BSMJS,train
4423-JWZJN,train
5848-FHRFC,train
6016-LVTJQ,train
7353-YOWFP,train
7402-PWYJJ,train
0603-OLQDC,train
3914-FDRHP,train
4325-NFSKC,train
0222-CNVPT,train
7526-BEZQB,train
4163-HFTUK,train
5781-BKHOP,train
5054-IEXZT,train
2302-ANTDP,train
5868-CZJDR,train
3811-VBYBZ,train
2979-SXESE,train
9896-UYMIE,train
9297-EONCV,train
6103-BOCOU,train
7595-EUIVN,train
8910-ICHIU,train
7994-UYIVZ,train
1849-RJYIG,train
2675-DHUTR,train
0248-PGHBZ,train
9397-TZSHA,train
4536-PLEQY,train
9577-WJVCQ,train
6075-SLNIL,train
2832-SCUCO,train
4257-GAESD,train
7427-AUFPY,train
8660-BUETV,train
5296-PSYVW,train
5032-USPKF,train
3070-FNFZQ,train
2138-VFAPZ,train
9801-GDWGV,train
4291-HPAXL,train
1266-NZYUI,train
2808-CHTDM,train
6402-ZFPPI,train
4123-FCVCB,train
9837-FWLCH,train
0195-IESCP,train
3648-GZPHF,train
2164-SOQXL,train
5278-PNYOX,train
0750-EBAIU,train
4274-DRSQT,train
4603-JANFB,train
4763-PGDPO,train
8413-VONUO,train
7590-VHVEG,train
7459-IMVYU,train
0234-TEVTT,train
3068-OMWZA,train
2205-YMZZJ,train
9294-TDIPC,train
1596-OQSPS,train
6942-LBFDP,train
7527-QNRUS,train
4926-UMJZD,train
0867-MKZVY,train
9504-DSHWM,train
8138-EALND,train
7762-URZQH,train
7777-UNYHB,train
5678-VFNEQ,train
7109-MFBYV,train
3167-SNQPL,train
4021-RQSNY,train
6476-YHMGA,train
2274-XUATA,train
4139-SUGLD,train
0071-NDAFP,train
7318-EIVKO,train
1301-LOPVR,train
0817-HSUSE,train
0378-CJKPV,train
2150-UWTFY,train
4403-BWPAY,train
6221-AVQYL,train
1222-KJNZD,train
5192-EBGOV,train
8942-DBMHZ,train
9513-DXHDA,train
5046-NUHWD,train
9497-QCMMS,train
2676-ISHSF,train
8225-BTJAU,train
0480-BIXDE,train
6818-DJXAA,train
2880-FPNAE,train
1971-DTCZB,train
0793-TWELN,train
2384-OVPSA,train
3902-FOIGH,train
6244-BESBM,train
8812-ZRHFP,train
3474-BAFSJ,train
9173-IVZVP,train
8242-SOQUO,train
0804-YGEQV,train
2040-LDIWQ,train
5989-OMNJE,train
7706-DZNKK,train
0607-MVMGC,train
6862-CQUMB,train
4385-ZKVNW,train
7758-XKCBS,train
0674-DGMAQ,train
4580-TMHJU,train
9172-JITSM,train
6005-OBZPH,train
8152-UOBNY,train
6849-WLEYG,train
8198-RKSZG,train
0877-SDMBN,train
0666-UXTJO,train
5959-BELXA,train
8091-TTVAX,train
5498-TXHLF,train
5360-XGYAZ,train
9092-GDZKO,train
4999-IEZLT,train
3113-IWHLC,train
4373-VVHQL,train
5285-MVEHD,train
6960-HVYXR,train
6671-NGWON,train
0142-GVYSN,train
5233-AOZUF,train
3307-TLCUD,train
3521-MNKLV,train
2604-XVDAM,train
5171-EPLKN,train
1309-BXVOQ,train
1024-KPRBB,train
7233-DRTRF,train
2057-BOYKM,train
9853-JFZDU,train
0577-WHMEV,train
2621-UDNLU,train
8739-QOTTN,train
0378-TOVMS,train
5699-BNCAS,train
5397-TUPSH,train
8705-WZCYL,train
5394-SVGJV,train
5577-OTWWW,train
1636-NTNCO,train
2446-PLQVO,train
9526-JAWYF,train
4369-NYSCF,train
9668-PUGNU,train
4896-CPRPF,train
4079-ULGFR,train
3156-QLHBO,train
8631-XVRZL,train
9360-OMDZZ,train
2990-HWIML,train
5656-JAMLX,train
6598-KELSS,train
8290-YWKHZ,train
5781-RFZRP,train
0827-ITJPH,train
0318-QUUOB,train
8332-OSJDW,train
9555-SAHUZ,train
2452-MRMZF,train
6386-SZZKH,train
2391-IPLOP,train
7284-BUYEC,train
2920-RNCEZ,train
5889-LFOLL,train
4013-TLDHQ,train
0401-WDBXM,train
0601-WZHJF,train
5981-ZVXOT,train
7126-RBHSD,train
5879-HMFFH,train
5859-HZYLF,train
3806-DXQOM,train
9688-YGXVR,train
8705-DWKTI,train
6851-WEFYX,train
2424-WVHPL,train
3640-PHQXK,train
7306-YDSOI,train
0491-KAPQG,train
3034-ZBEQN,train
0239-OXEXL,train
8894-JVDCV,train
3620-EHIMZ,train
2951-QOQTK,train
3316-UWXUY,train
1502-XFCVR,train
4729-XKASR,train
5143-WMWOG,train
0603-TPMIB,train
9300-AGZNL,train
2252-ISRNH,train
2346-DJQTB,train
8229-MYEJZ,train
4979-HPRFL,train
5387-ASZNZ,train
2189-UXTKY,train
8080-POTJR,train
8313-AFGBW,train
1803-BGNBD,train
6120-RJKLU,train
2030-BTZRO,train
7641-EUYET,train
3450-WXOAT,train
3178-CIFOT,train
7049-GKVZY,train
0068-FIGTF,train
3255-GRXMG,train
4976-LNFVV,train
6574-MCOEH,train
7399-QHBJS,train
0734-OXWBT,train
2615-YVMYX,train
1589-AGTLK,train
8016-NCFVO,train
2234-XADUH,train
7721-JXEAW,train
2674-MIAHT,train
5271-DBYSJ,train
6705-LNMDD,train
4324-BZCKL,train
2868-MZAGQ,train
4521-YEEHE,train
6127-IYJOZ,train
5989-PGKJB,train
2538-OIMXF,train
3658-QQJYD,train
4922-CVPDX,train
6265-FRMTQ,train
6008-NAIXK,train
5160-UXJED,train
4816-JBHOV,train
1501-SGHBW,train
4849-PYRLQ,train
7693-LCKZL,train
2237-ZFSMY,train
3012-VFFMN,train
5915-DGNVC,train
3617-XLSGQ,train
1347-KTTTA,train
8749-JMNKX,train
4504-YOULA,train
7197-VOJMM,train
2229-VWQJH,train
6549-BTYPG,train
3415-TAILE,train
4559-UWIHT,train
2208-NQBCT,train
5299-RULOA,train
2038-YSEZE,train
3653-NCRDJ,train
9081-WWXKP,train
9436-ZBZCT,train
6615-ZGEDR,train
3951-NJCVI,train
7943-RQCHR,train
9675-ICXCT,train
8755-IWJHN,train
6804-GDMOI,train
5778-BVOFB,train
4525-VZCZG,train
6416-JNVRK,train
0674-GCDXG,train
6838-YAUVY,train
0927-LCSMG,train
3230-JCNZS,train
2359-KLTEK,train
3398-FSHON,train
8076-FEZKJ,train
4248-HCETZ,train
8760-ZRHKE,train
9305-CDSKC,train
0902-RFHOF,train
3318-NMQXL,train
3384-CTMSF,train
8908-SLFCJ,train
5286-YHCVC,train
4495-LHSSK,train
1619-YWUBB,train
2558-BUOZZ,train
7595-EHCDL,train
8008-OTEZX,train
5502-RLUYV,train
8073-IJDCM,train
4967-WPNCF,train
9817-APLHW,train
2428-HYUNX,train
6295-OSINB,train
6907-NZZIJ,train
7089-IVVAZ,train
4518-FZBSX,train
8399-YNDCH,train
0014-BMAQU,train
6266-QHOJZ,train
7129-AZJDE,train
8294-UIMBA,train
2382-BCKQJ,train
1031-IIDEO,train
2387-KDZQY,train
4010-YLMVT,train
8714-CTZJW,train
1843-TLSGD,train
7665-NKLAV,train
4488-KQFDT,train
6229-LSCKB,train
3166-PNEOF,train
7544-ZVIKX,train
4318-RAJVY,train
4918-FYJNT,train
3258-ZKPAI,train
4112-LUEIZ,train
6050-IJRHS,train
9578-VRMNM,train
7000-WCEVQ,train
3280-NMUVX,train
3663-MITLP,train
8150-QUDFX,train
5886-VLQVU,train
4123-DVHPH,train
1641-BYBTK,train
4759-TRPLW,train
2634-HCZGT,train
6016-NXBNJ,train
4704-ERYFC,train
8277-RVRSV,train
2219-MVUSO,train
3533-UVMOM,train
3882-IYOIJ,train
2511-ALLCS,train
6621-NRZAK,train
1728-BQDMA,train
3071-VBYPO,train
8337-MSSXB,train
7321-PKUYW,train
1579-KLYDT,train
9170-CCKOU,train
8325-QRPZR,train
4859-ZSRDZ,train
9885-MFVSU,train
9233-PSYHO,train
8433-WXGNA,train
5642-MHDQT,train
2273-QCKXA,train
1492-KGETH,train
4919-MOAVT,train
3276-HDUEG,train
8565-WUXZU,train
2774-LVQUS,train
0639-TSIQW,train
2305-MRGLV,train
3916-NRPAP,train
1352-VHKAJ,train
2369-UAPKZ,train
8878-RYUKI,train
6877-TJMBR,train
5117-IFGPS,train
2050-ONYDQ,train
7860-KSUGX,train
6921-OZMFH,train
0968-GSIKN,train
0567-XRHCU,train
1544-JJMYL,train
1724-IQWNM,train
4452-QIIEB,train
6635-CPNUN,train
9670-BPNXF,train
9919-KNPOO,train
0326-VDYXE,train
9570-KYEUA,train
6695-AMZUF,train
8263-QMNTJ,train
3824-RHKVR,train
3645-DEYGF,train
0969-RGKCU,train
4250-ZBWLV,train
3717-LNXKW,train
7030-NJVDP,train
2154-KVJFF,train
9965-YOKZB,train
8178-EYZUO,train
0530-IJVDB,train
2404-JIBFC,train
6653-CBBOM,train
3091-FYHKI,train
8958-JPTRR,train
5275-SQEIZ,train
1043-YCUTE,train
0947-IDHRQ,train
7989-AWGEH,train
6259-WJQLC,train
9658-WYUFB,train
1042-HFUCW,train
9348-YVOMK,train
5950-AAAGJ,train
7537-RBWEA,train
5028-HTLJB,train
2931-FSOHN,train
4078-SAYYN,train
4109-CYRBD,train
9419-IPPBE,train
3030-YZADT,train
0516-VRYBW,train
6481-LXPWL,train
4063-EIKNQ,train
9470-XCCEM,train
5175-AOBHI,train
2961-VNFKL,train
3863-IUBJR,train
3557-HTYWR,train
6035-BXTTY,train
4111-BNXIF,train
8672-OAUPW,train
0481-SUMCB,train
9281-OFDMF,train
9541-ZPSEA,train
9108-EJFJP,train
5708-EVONK,train
8200-KLNYW,train
5512-IDZEI,train
1251-KRREG,train
6115-ZTBFQ,train
6347-DCUIK,train
0533-BNWKF,train
5055-BRMNE,train
0002-ORFBO,train
6656-JWRQX,train
0731-EBJQB,train
5249-QYHEX,train
8066-POXGX,train
5575-GNVDE,train
9451-WLYRI,train
9229-RQABD,train
5317-FLPJF,train
0572-ZJKLT,train
4102-OQUPX,train
6350-XFYGW,train
0067-DKWBL,train
9835-ZIITK,train
0945-TSONX,train
7989-VCQOH,train
6711-FLDFB,train
3597-MVHJT,train
5108-ADXWO,train
5131-PONJI,train
9823-EALYC,train
5077-DXTCG,train
5173-WXOQV,train
3329-WDIOK,train
7401-RUBNK,train
8637-XJIVR,train
6257-DTAYD,train
4137-BTIKL,train
7698-YFGEZ,train
8901-UPRHR,train
2363-BJLSL,train
3212-KXOCR,train
0848-ZGQIJ,train
4923-ADWXJ,train
8883-GRDWQ,train
9150-KPBJQ,train
7989-CHGTL,train
9609-BENEA,train
5876-QMYLD,train
0927-CNGRH,train
2685-SREOM,train
7321-KKSDU,train
3525-DVKFN,train
4791-QRGMF,train
7110-BDTWG,train
9776-OJUZI,train
2108-XWMPY,train
0946-CLJTI,train
4234-XTNEA,train
9367-WXLCH,train
5399-ZIMKF,train
6166-YIPFO,train
7100-FQPRV,train
2575-GFSOE,train
9631-RXVJM,train
0436-TWFFZ,train
9522-ZSINC,train
0661-WCQNQ,train
7025-IWFHT,train
8065-QBYTO,train
3278-FSIXX,train
3005-NFMTA,train
8268-YDIXR,train
5474-LAMUQ,train
1897-OKVMW,train
5954-BDFSG,train
8725-JEDFD,train
3351-NGXYI,train
0030-FNXPP,train
6047-SUHPR,train
2272-UOINI,train
2176-OSJUV,train
8100-PNJMH,train
0228-MAUWC,train
2324-AALNO,train
7398-HPYZQ,train
6591-QGOYB,train
2190-PHBHR,train
8874-EJNSR,train
5176-OLSKT,train
7975-TZMLR,train
7951-VRDVK,train
2450-ZKEED,train
3566-VVORZ,train
7945-PRBVF,train
8087-LGYHQ,train
3427-GGZZI,train
8608-OZTLB,train
2225-ZRGSG,train
2651-ZCBXV,train
2483-XSSMZ,train
4361-JEIVL,train
2790-XUYMV,train
3144-AUDBS,train
3719-TDVQB,train
9323-HGFWY,train
1580-BMCMR,train
2167-FQSTQ,train
3419-SNJJD,train
6869-FGJJC,train
8404-FYDIB,train
9971-ZWPBF,train
8480-PPONV,train
2068-WWXQZ,train
0302-JOIVN,train
4328-VUFWD,train
6351-SCJKT,train
5039-LZRQT,train
1685-VAYJF,train
0219-YTZUE,train
9700-ZCLOT,train
4079-WWQQQ,train
0670-ANMUU,train
7245-NIIWQ,train
7173-TETGO,train
8670-ERCJH,train
2968-SSGAA,train
5965-GGPRW,train
5940-NFXKV,train
1038-ZAGBI,train
8681-ICONS,train
2962-XPMCQ,train
8740-XLHDR,train
4342-HFXWS,train
6078-VESFR,train
4304-XUMGI,train
5022-KVDQT,train
4622-YNKIJ,train
5842-POCOP,train
4853-OITSN,train
9728-FTTVZ,train
6629-LADHQ,train
5663-QBGIS,train
9620-QJREV,train
7765-LWVVH,train
1150-FTQGN,train
8414-OOEEL,train
9317-WZPGV,train
7359-SSBJK,train
2737-WFVYW,train
9477-LGWQI,train
0330-BGYZE,train
8490-BXHEO,train
5201-FRKKS,train
6461-SZMCV,train
3173-WSSUE,train
6518-LGAOV,train
5481-NTDOH,train
4080-OGPJL,train
9943-VSZUV,train
5451-YHYPW,train
6614-FHDBO,train
8807-ARQET,train
6732-FZUGP,train
3298-QEICA,train
2716-GFZOR,train
4012-ZTHBR,train
6253-WRFHY,train
7188-CBBBA,train
4607-CHPCA,train
6537-OTKMY,train
5968-XQIVE,train
1099-BTKWT,train
6599-SFQVE,train
9396-ZSFLL,train
5624-RYAMH,train
3424-NMNBO,train
2650-GYRYL,train
2636-SJDOU,train
6906-ANDWJ,train
8761-NSOBC,train
9093-FPDLG,train
8626-XHBIE,train
5214-NLTIT,train
9257-AZMTZ,train
7108-DGVUU,train
7048-GXDAY,train
7636-XUHWW,train
2267-WTPYD,train
9300-RENDD,train
2233-FAGXV,train
6861-OKBCE,train
6407-UTSLV,train
1830-GGFNM,train
6502-HCJTI,train
3452-SRFEG,train
1685-BQULA,train
6828-HMKWP,train
8640-SDGKB,train
2506-TNFCO,train
3635-JBPSG,train
9898-KZQDZ,train
7537-CBQUZ,train
7932-WPTDS,train
9174-IHETN,train
7878-JGDKK,train
2251-PYLPB,train
6994-KERXL,train
8992-OBVDG,train
2223-GDSHL,train
8784-CGILN,train
3318-ISQFQ,train
0508-OOLTO,train
8943-URTMR,train
7469-LKBCI,train
7812-FZHPE,train
9170-ARBTB,train
4730-AWNAU,train
9373-WSLOY,train
0925-VYDLG,train
0281-CNTZX,train
5827-MWCZK,train
8096-LOIST,train
0191-ZHSKZ,train
3733-LSYCE,train
9385-EHGDO,train
4883-QICIH,train
9242-TKFSV,train
6513-EECDB,train
3374-TTZTK,train
5006-MXVRN,train
8292-FRFZQ,train
9281-PKKZE,train
5777-ZPQNC,train
2122-SZZZD,train
9895-VFOXH,train
0810-DHDBD,train
7030-FZTFM,train
1355-KUSBG,train
9231-ZJYAM,train
2672-HUYVI,train
7508-KBIMB,train
2181-TIDSV,train
9475-NNDGC,train
5176-LMJXE,train
5315-CKEQK,train
5449-FIBXJ,train
2697-NQBPF,train
2096-XOTMO,train
3791-LGQCY,train
5835-BEQEU,train
8010-EZLOU,train
9667-EQRXU,train
0064-SUDOG,train
3640-JQGJG,train
4676-MQUEA,train
3413-BMNZE,train
1658-XUHBX,train
6898-RBTLU,train
8544-JNBOX,train
7339-POGZN,train
4781-ZXYGU,train
6559-ILWKJ,train
9818-XQCUV,train
1029-QFBEN,train
2673-CXQEU,train
5913-INRQV,train
6479-VDGRK,train
8543-MSDMF,train
1450-GALXR,train
2007-QVGAW,train
4589-IUAJB,train
1452-VOQCH,train
1769-GRUIK,train
9987-LUTYD,train
8661-BOYNW,train
5196-WPYOW,train
3935-TBRZZ,train
5044-LRQAQ,train
5732-IKGQH,train
0348-SDKOL,train
8670-MEFCP,train
0301-KOBTQ,train
6692-YQHXC,train
4280-DLSHD,train
7319-VENRZ,train
0254-WWRKD,train
2607-DHDAK,train
2826-DXLQO,train
1930-BZLHI,train
0305-SQECB,train
2851-STERV,train
3999-WRNGR,train
5233-GEEAX,train
8945-MUQUF,train
2359-QWQUL,train
2897-DOVND,train
9134-CEQMF,train
4776-XSKYQ,train
2636-OHFMN,train
0973-KYVNF,train
1527-SXDPN,train
3764-MNMOI,train
7233-PAHHL,train
7285-KLOTR,train
5816-QVHRX,train
6685-XSHHU,train
7225-CBZPL,train
0774-IFUVM,train
1686-STUHN,train
8123-QBNAZ,train
6961-VCPMC,train
5993-BQHEA,train
5067-DGXLL,train
3678-MNGZX,train
4145-UQXUQ,train
4191-XOVOM,train
6103-QCKFX,train
0013-SMEOE,train
6907-CQGPN,train
2314-TNDJQ,train
3801-HMYNL,train
1371-OJCEK,train
7330-WZLNC,train
5268-DSMNQ,train
6797-UCJHZ,train
5167-GBFRE,train
3739-YBWAB,train
6048-NJXHX,train
2272-JKMSI,train
6917-IAYHD,train
2642-DTVCO,train
6242-FEGFD,train
5322-ZSMZY,train
8149-AIQCG,train
6480-YAGIY,train
0906-QVPMS,train
2905-KFQUV,train
4475-NVTLU,train
9046-JBFWA,train
7159-FVYPK,train
6211-WWLTF,train
1015-JPFYW,train
1689-MRZQR,train
0156-FVPTA,train
0137-OCGAB,train
9572-MTILT,train
5396-IZEPB,train
4501-VCPFK,train
3714-JTVOV,train
4664-NJCMS,train
6435-SRWBJ,train
6326-MTTXK,train
9793-WECQC,train
8966-KZXXA,train
2100-BDNSN,train
3777-XROBG,train
8313-NDOIA,train
2710-WYVXG,train
7426-RHZGU,train
4854-CIDCF,train
7017-VFHAY,train
4553-DVPZG,train
5016-ETTFF,train
4707-YNOQA,train
2077-DDHJK,train
7781-HVGMK,train
5839-SUYVZ,train
2782-JEEBU,train
8917-FAEMR,train
9330-IJWIO,train
9754-CLVZW,train
7168-HDQHG,train
4488-PSYCG,train
1866-RZZQS,train
6252-DFGTK,train
8559-WNQZS,train
1209-VFFOC,train
8058-INTPH,train
6217-TOWGS,train
7969-AULMZ,train
9224-VTYID,train
0533-UCAAU,train
7967-HYCDE,train
9591-YVTEB,train
7325-ENZFI,train
0019-GFNTW,train
0784-ZQJZX,train
8111-RKSPX,train
9174-FKWZE,train
3452-GWUIN,train
3128-YOVTD,train
5736-YEJAX,train
8069-RHUXK,train
6923-EFPNL,train
2080-GKCWQ,train
4909-JOUPP,train
5206-XZZQI,train
6124-ACRHJ,train
7706-YLMQA,train
7890-VYYWG,train
6261-LHRTG,train
6959-GQEGV,train
1171-TYKUR,train
2722-VOJQL,train
9938-EKRGF,train
1448-CYWKC,train
8215-NGSPE,train
1970-KKFWL,train
9518-RWHZL,train
2812-SFXMJ,train
3217-FZDMN,train
1086-LXKFY,train
5195-KPUNQ,train
7825-GKXMW,train
9938-ZREHM,train
8208-EUMTE,train
1964-SVLEA,train
9743-DQKQW,train
5937-EORGB,train
3865-QBWSJ,train
3813-DHBBB,train
3318-OSATS,train
4102-HLENU,train
6941-PMGEP,train
1867-TJHTS,train
8035-PWSEV,train
7416-CKTEP,train
3518-FSTWG,train
4432-ADRLB,train
9554-DFKIC,train
6198-ZFIOJ,train
3565-UNOCC,train
0617-AQNWT,train
1269-FOYWN,train
1661-CZBAU,train
1104-TNLZA,train
8106-GWQOK,train
4513-CXYIX,train
5896-NPFWW,train
1710-RCXUS,train
2789-HQBOU,train
2067-QYTCF,train
6794-HKIAJ,train
4529-CKBCL,train
4573-JKNAE,train
2862-PFNIK,train
4039-HEUNW,train
2519-TWKFS,train
1703-MGIAB,train
1285-OKIPP,train
2806-MLNTI,train
5480-XTFFL,train
9506-UXUSK,train
1474-JUWSM,train
7845-URHJN,train
4367-NHWMM,train
7921-LMDFQ,train
6734-JDTTV,train
9894-QMIMJ,train
5879-SESNB,train
6116-RFVHN,train
0362-RAOQO,train
4918-QLLIW,train
4989-LIXVT,train
8882-TLVRW,train
2642-MAWLJ,train
8189-DUKMV,train
8808-ELEHO,train
4692-NNQRU,train
4915-BFSXL,train
2873-ZLIWT,train
9661-JALZV,train
7868-BGSZA,train
4654-DLAMQ,train
9552-TGUZV,train
4549-ZDQYY,train
9445-ZUEQE,train
5520-FVEWJ,train
2791-SFVEW,train
7044-YAACC,train
1197-BVMVG,train
5980-BDHPY,train
6624-JDRDS,train
2262-SLNVK,train
6569-KTMDU,train
4080-IIARD,train
1732-VHUBQ,train
2034-CGRHZ,train
9178-JHUVJ,train
1240-HCBOH,train
8097-OMULG,train
3126-WQMGH,train
6997-UVGOX,train
8495-LJDFO,train
7633-MVPUY,train
7083-MIOPC,train
1157-BQCUW,train
6214-EDAKZ,train
2402-TAIRZ,train
1766-GKNMI,train
5906-CVLHP,train
1226-UDFZR,train
1173-NOEYG,train
7658-UYUQS,train
1635-FJFCC,train
4159-NAAIX,train
9800-ONTFE,train
0898-XCGTF,train
1345-ZUKID,train
8648-PFRMP,train
4163-NCJAK,train
0621-CXBKL,train
2888-ADFAO,train
7613-LLQFO,train
5982-XMDEX,train
3709-OIJEA,train
0224-NIJLP,train
3915-ODIYG,train
0564-MUUQK,train
8044-BGWPI,train
3345-JHUEO,train
5650-VDUDS,train
3283-WCWXT,train
1010-DIAUQ,train
3936-QQFLL,train
8766-PAFNE,train
1757-TCATG,train
2120-SMPEX,train
3552-CTCYF,train
8200-LGKSR,train
0487-RPVUM,train
3026-ATZYV,train
5564-NEMQO,train
0487-CRLZF,train
6619-RPLQZ,train
9258-CNWAC,train
9399-APLBT,train
9689-PTNPG,train
5404-GGUKR,train
1794-HBQTJ,train
0744-BIKKF,train
6267-DCFFZ,train
0440-EKDCF,train
5973-EJGDP,train
2929-ERCFZ,train
5934-RMPOV,train
6765-MBQNU,train
4043-MKDTV,train
3441-CGZJH,train
0781-LKXBR,train
7005-CYUIL,train
8879-ZKJOF,train
9903-LYSAB,train
7008-LZVOZ,train
1013-QCWAM,train
1389-CXMLU,train
3873-NFTGI,train
7691-KGKGP,train
4884-LEVMQ,train
4228-ZGYUW,train
6618-RYATB,train
8148-BPLZQ,train
5337-IIWKZ,train
6647-ZEDXT,train
4174-LPGTI,train
2105-PHWON,train
2927-QRRQV,train
3751-KTZEL,train
5295-PCJOO,train
5018-GWURO,train
7976-CICYS,train
7878-RTCZG,train
4349-GFQHK,train
7078-NVFAM,train
0334-GDDSO,train
5647-URDKA,train
0754-UKWQP,train
3727-JEZTU,train
5447-VYTKW,train
0177-PXBAT,train
4220-TINQT,train
3803-KMQFW,train
5536-SLHPM,train
6976-BWGLQ,train
0620-XEFWH,train
4395-PZMSN,train
5385-SUIRI,train
0771-CHWSK,train
4558-CGYCZ,train
2499-AJYUA,train
5091-HFAZW,train
9972-EWRJS,train
6867-ACCZI,train
8357-EQXFO,train
5261-QSHQM,train
1304-NECVQ,train
2569-WGERO,train
9518-XXBXE,train
6689-KXGBO,train
6345-ULYRW,train
2074-GUHPQ,train
0872-CASZJ,train
5922-ABDVO,train
5038-ETMLM,train
5018-HEKFO,train
2819-GWENI,train
2027-DNKIV,train
0637-UBJRP,train
4644-OBGFZ,train
1740-CSDJP,train
1216-BGTSP,train
4833-QTJNO,train
3197-NNYNB,train
8265-HKSOW,train
5156-UMKOW,train
7714-YXSMB,train
9481-WHGWY,train
